year,week,channel,metric_name,value,metric
2024.0,32.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,32.0,BG,Net Income,,BG Net Income
2024.0,32.0,DS,Revenue,,DS Revenue
2024.0,32.0,DS,Commisson,,DS Commisson
2024.0,32.0,DS,Earning,,DS Earning
2024.0,32.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,32.0,DS,Net Income,,DS Net Income
2024.0,32.0,Total,Net Income,,Total Net Income
2024.0,33.0,CB,Revenue,20702.1,CB Revenue
2024.0,33.0,CB,Commisson,11475.13,CB Commisson
2024.0,33.0,CB,Earning,6089.03,CB Earning
2024.0,33.0,CB,COGS + S&H,1486.2,CB COGS + S&H
2024.0,33.0,CB,Net Income,4602.83,CB Net Income
2024.0,33.0,BG,Revenue,166.99,BG Revenue
2024.0,33.0,BG,Commisson,95.0,BG Commisson
2024.0,33.0,BG,Earning,38.59,BG Earning
2024.0,33.0,BG,COGS + S&H,26.6,BG COGS + S&H
2024.0,33.0,BG,Net Income,11.99,BG Net Income
2024.0,33.0,DS,Revenue,2381.34,DS Revenue
2024.0,33.0,DS,Commisson,1327.76,DS Commisson
2024.0,33.0,DS,Earning,794.07,DS Earning
2024.0,33.0,DS,COGS + S&H,499.4,DS COGS + S&H
2024.0,33.0,DS,Net Income,294.67,DS Net Income
2024.0,33.0,Total,Net Income,4909.49,Total Net Income
2024.0,33.0,CB,Revenue,,CB Revenue
2024.0,33.0,CB,Commisson,,CB Commisson
2024.0,33.0,CB,Earning,,CB Earning
2024.0,33.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,33.0,CB,Net Income,,CB Net Income
2024.0,33.0,BG,Revenue,,BG Revenue
2024.0,33.0,BG,Commisson,,BG Commisson
2024.0,33.0,BG,Earning,,BG Earning
2024.0,33.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,33.0,BG,Net Income,,BG Net Income
2024.0,33.0,DS,Revenue,,DS Revenue
2024.0,33.0,DS,Commisson,,DS Commisson
2024.0,33.0,DS,Earning,,DS Earning
2024.0,33.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,33.0,DS,Net Income,,DS Net Income
2024.0,33.0,Total,Net Income,,Total Net Income
2024.0,34.0,CB,Revenue,33021.65,CB Revenue
2024.0,34.0,CB,Commisson,0.0,CB Commisson
2024.0,34.0,CB,Earning,10189.08,CB Earning
2024.0,34.0,CB,COGS + S&H,2654.4,CB COGS + S&H
2024.0,34.0,CB,Net Income,7534.68,CB Net Income
2024.0,34.0,BG,Revenue,1281.81,BG Revenue
2024.0,34.0,BG,Commisson,583.0,BG Commisson
2024.0,34.0,BG,Earning,442.45,BG Earning
2024.0,34.0,BG,COGS + S&H,249.33,BG COGS + S&H
2024.0,34.0,BG,Net Income,193.12,BG Net Income
2024.0,34.0,DS,Revenue,710.46,DS Revenue
2024.0,34.0,DS,Commisson,410.45,DS Commisson
2024.0,34.0,DS,Earning,228.4,DS Earning
2024.0,34.0,DS,COGS + S&H,180.25,DS COGS + S&H
2024.0,34.0,DS,Net Income,48.15,DS Net Income
2024.0,34.0,Total,Net Income,7775.95,Total Net Income
2024.0,34.0,CB,Revenue,,CB Revenue
2024.0,34.0,CB,Commisson,,CB Commisson
2024.0,34.0,CB,Earning,,CB Earning
2024.0,34.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,34.0,CB,Net Income,,CB Net Income
2024.0,34.0,BG,Revenue,,BG Revenue
2024.0,34.0,BG,Commisson,,BG Commisson
2024.0,34.0,BG,Earning,,BG Earning
2024.0,34.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,34.0,BG,Net Income,,BG Net Income
2024.0,34.0,DS,Revenue,,DS Revenue
2024.0,34.0,DS,Commisson,,DS Commisson
2024.0,34.0,DS,Earning,,DS Earning
2024.0,34.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,34.0,DS,Net Income,,DS Net Income
2024.0,34.0,Total,Net Income,,Total Net Income
2024.0,35.0,CB,Revenue,4409.69,CB Revenue
2024.0,35.0,CB,Commisson,2577.05,CB Commisson
2024.0,35.0,CB,Earning,1162.57,CB Earning
2024.0,35.0,CB,COGS + S&H,343.65,CB COGS + S&H
2024.0,35.0,CB,Net Income,818.92,CB Net Income
2024.0,35.0,BG,Revenue,953.79,BG Revenue
2024.0,35.0,BG,Commisson,478.73,BG Commisson
2024.0,35.0,BG,Earning,284.3,BG Earning
2024.0,35.0,BG,COGS + S&H,180.35,BG COGS + S&H
2024.0,35.0,BG,Net Income,103.95,BG Net Income
2024.0,35.0,DS,Revenue,-10.5,DS Revenue
2024.0,35.0,DS,Commisson,-85.9,DS Commisson
2024.0,35.0,DS,Earning,55.73,DS Earning
2024.0,35.0,DS,COGS + S&H,68.95,DS COGS + S&H
2024.0,35.0,DS,Net Income,-13.22,DS Net Income
2024.0,35.0,Total,Net Income,909.65,Total Net Income
2024.0,35.0,CB,Revenue,,CB Revenue
2024.0,35.0,CB,Commisson,,CB Commisson
2024.0,35.0,CB,Earning,,CB Earning
2024.0,35.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,35.0,CB,Net Income,,CB Net Income
2024.0,35.0,BG,Revenue,,BG Revenue
2024.0,35.0,BG,Commisson,,BG Commisson
2024.0,35.0,BG,Earning,,BG Earning
2024.0,35.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,35.0,BG,Net Income,,BG Net Income
2024.0,35.0,DS,Revenue,,DS Revenue
2024.0,35.0,DS,Commisson,,DS Commisson
2024.0,35.0,DS,Earning,,DS Earning
2024.0,35.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,35.0,DS,Net Income,,DS Net Income
2024.0,35.0,Total,Net Income,,Total Net Income
2024.0,36.0,CB,Revenue,5715.54,CB Revenue
2024.0,36.0,CB,Commisson,3491.36,CB Commisson
2024.0,36.0,CB,Earning,1344.36,CB Earning
2024.0,36.0,CB,COGS + S&H,345.45,CB COGS + S&H
2024.0,36.0,CB,Net Income,998.91,CB Net Income
2024.0,36.0,BG,Revenue,1226.19,BG Revenue
2024.0,36.0,BG,Commisson,634.59,BG Commisson
2024.0,36.0,BG,Earning,346.36,BG Earning
2024.0,36.0,BG,COGS + S&H,222.85,BG COGS + S&H
2024.0,36.0,BG,Net Income,123.51,BG Net Income
2024.0,36.0,DS,Revenue,3124.55,DS Revenue
2024.0,36.0,DS,Commisson,1757.16,DS Commisson
2024.0,36.0,DS,Earning,939.92,DS Earning
2024.0,36.0,DS,COGS + S&H,554.3,DS COGS + S&H
2024.0,36.0,DS,Net Income,385.62,DS Net Income
2024.0,36.0,Total,Net Income,1508.04,Total Net Income
2024.0,36.0,CB,Revenue,,CB Revenue
2024.0,36.0,CB,Commisson,,CB Commisson
2024.0,36.0,CB,Earning,,CB Earning
2024.0,36.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,36.0,CB,Net Income,,CB Net Income
2024.0,36.0,BG,Revenue,,BG Revenue
2024.0,36.0,BG,Commisson,,BG Commisson
2024.0,36.0,BG,Earning,,BG Earning
2024.0,36.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,36.0,BG,Net Income,,BG Net Income
2024.0,36.0,DS,Revenue,,DS Revenue
2024.0,36.0,DS,Commisson,,DS Commisson
2024.0,36.0,DS,Earning,,DS Earning
2024.0,36.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,36.0,DS,Net Income,,DS Net Income
2024.0,36.0,Total,Net Income,,Total Net Income
2024.0,37.0,CB,Revenue,17679.65,CB Revenue
2024.0,37.0,CB,Commisson,9634.55,CB Commisson
2024.0,37.0,CB,Earning,5405.85,CB Earning
2024.0,37.0,CB,COGS + S&H,1623.9,CB COGS + S&H
2024.0,37.0,CB,Net Income,3781.95,CB Net Income
2024.0,37.0,BG,Revenue,517.95,BG Revenue
2024.0,37.0,BG,Commisson,136.89,BG Commisson
2024.0,37.0,BG,Earning,277.47,BG Earning
2024.0,37.0,BG,COGS + S&H,95.3,BG COGS + S&H
2024.0,37.0,BG,Net Income,182.17,BG Net Income
2024.0,37.0,DS,Revenue,7821.81,DS Revenue
2024.0,37.0,DS,Commisson,4420.21,DS Commisson
2024.0,37.0,DS,Earning,2427.81,DS Earning
2024.0,37.0,DS,COGS + S&H,1415.4,DS COGS + S&H
2024.0,37.0,DS,Net Income,1012.41,DS Net Income
2024.0,37.0,Total,Net Income,4976.53,Total Net Income
2024.0,37.0,CB,Revenue,,CB Revenue
2024.0,37.0,CB,Commisson,,CB Commisson
2024.0,37.0,CB,Earning,,CB Earning
2024.0,37.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,37.0,CB,Net Income,,CB Net Income
2024.0,37.0,BG,Revenue,,BG Revenue
2024.0,37.0,BG,Commisson,,BG Commisson
2024.0,37.0,BG,Earning,,BG Earning
2024.0,37.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,37.0,BG,Net Income,,BG Net Income
2024.0,37.0,DS,Revenue,,DS Revenue
2024.0,37.0,DS,Commisson,,DS Commisson
2024.0,37.0,DS,Earning,,DS Earning
2024.0,37.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,37.0,DS,Net Income,,DS Net Income
2024.0,37.0,Total,Net Income,,Total Net Income
2024.0,38.0,CB,Revenue,18306.52,CB Revenue
2024.0,38.0,CB,Commisson,8452.37,CB Commisson
2024.0,38.0,CB,Earning,7084.11,CB Earning
2024.0,38.0,CB,COGS + S&H,1326.45,CB COGS + S&H
2024.0,38.0,CB,Net Income,5757.66,CB Net Income
2024.0,38.0,BG,Revenue,1785.7,BG Revenue
2024.0,38.0,BG,Commisson,929.99,BG Commisson
2024.0,38.0,BG,Earning,498.57,BG Earning
2024.0,38.0,BG,COGS + S&H,350.35,BG COGS + S&H
2024.0,38.0,BG,Net Income,148.22,BG Net Income
2024.0,38.0,DS,Revenue,2354.16,DS Revenue
2024.0,38.0,DS,Commisson,1202.97,DS Commisson
2024.0,38.0,DS,Earning,897.97,DS Earning
2024.0,38.0,DS,COGS + S&H,480.3,DS COGS + S&H
2024.0,38.0,DS,Net Income,417.67,DS Net Income
2024.0,38.0,Total,Net Income,6323.55,Total Net Income
2024.0,38.0,CB,Revenue,,CB Revenue
2024.0,38.0,CB,Commisson,,CB Commisson
2024.0,38.0,CB,Earning,,CB Earning
2024.0,38.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,38.0,CB,Net Income,,CB Net Income
2024.0,38.0,BG,Revenue,,BG Revenue
2024.0,38.0,BG,Commisson,,BG Commisson
2024.0,38.0,BG,Earning,,BG Earning
2024.0,38.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,38.0,BG,Net Income,,BG Net Income
2024.0,38.0,DS,Revenue,,DS Revenue
2024.0,38.0,DS,Commisson,,DS Commisson
2024.0,38.0,DS,Earning,,DS Earning
2024.0,38.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,38.0,DS,Net Income,,DS Net Income
2024.0,38.0,Total,Net Income,,Total Net Income
2024.0,39.0,CB,Revenue,32137.52,CB Revenue
2024.0,39.0,CB,Commisson,16748.22,CB Commisson
2024.0,39.0,CB,Earning,10420.95,CB Earning
2024.0,39.0,CB,COGS + S&H,2561.25,CB COGS + S&H
2024.0,39.0,CB,Net Income,7859.7,CB Net Income
2024.0,39.0,BG,Revenue,536.33,BG Revenue
2024.0,39.0,BG,Commisson,281.97,BG Commisson
2024.0,39.0,BG,Earning,147.09,BG Earning
2024.0,39.0,BG,COGS + S&H,95.9,BG COGS + S&H
2024.0,39.0,BG,Net Income,51.19,BG Net Income
2024.0,39.0,DS,Revenue,1340.41,DS Revenue
2024.0,39.0,DS,Commisson,726.9,DS Commisson
2024.0,39.0,DS,Earning,454.18,DS Earning
2024.0,39.0,DS,COGS + S&H,264.6,DS COGS + S&H
2024.0,39.0,DS,Net Income,189.58,DS Net Income
2024.0,39.0,Total,Net Income,8100.47,Total Net Income
2024.0,39.0,CB,Revenue,,CB Revenue
2024.0,39.0,CB,Commisson,,CB Commisson
2024.0,39.0,CB,Earning,,CB Earning
2024.0,39.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,39.0,CB,Net Income,,CB Net Income
2024.0,39.0,BG,Revenue,,BG Revenue
2024.0,39.0,BG,Commisson,,BG Commisson
2024.0,39.0,BG,Earning,,BG Earning
2024.0,39.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,39.0,BG,Net Income,,BG Net Income
2024.0,39.0,DS,Revenue,,DS Revenue
2024.0,39.0,DS,Commisson,,DS Commisson
2024.0,39.0,DS,Earning,,DS Earning
2024.0,39.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,39.0,DS,Net Income,,DS Net Income
2024.0,39.0,Total,Net Income,,Total Net Income
2024.0,40.0,CB,Revenue,38959.61,CB Revenue
2024.0,40.0,CB,Commisson,19044.04,CB Commisson
2024.0,40.0,CB,Earning,13678.12,CB Earning
2024.0,40.0,CB,COGS + S&H,2824.95,CB COGS + S&H
2024.0,40.0,CB,Net Income,10853.17,CB Net Income
2024.0,40.0,BG,Revenue,1459.36,BG Revenue
2024.0,40.0,BG,Commisson,714.49,BG Commisson
2024.0,40.0,BG,Earning,453.0,BG Earning
2024.0,40.0,BG,COGS + S&H,227.85,BG COGS + S&H
2024.0,40.0,BG,Net Income,225.15,BG Net Income
2024.0,40.0,DS,Revenue,525.66,DS Revenue
2024.0,40.0,DS,Commisson,281.11,DS Commisson
2024.0,40.0,DS,Earning,216.32,DS Earning
2024.0,40.0,DS,COGS + S&H,185.85,DS COGS + S&H
2024.0,40.0,DS,Net Income,30.47,DS Net Income
2024.0,40.0,Total,Net Income,11108.79,Total Net Income
2024.0,40.0,CB,Revenue,,CB Revenue
2024.0,40.0,CB,Commisson,,CB Commisson
2024.0,40.0,CB,Earning,,CB Earning
2024.0,40.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,40.0,CB,Net Income,,CB Net Income
2024.0,40.0,BG,Revenue,,BG Revenue
2024.0,40.0,BG,Commisson,,BG Commisson
2024.0,40.0,BG,Earning,,BG Earning
2024.0,40.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,40.0,BG,Net Income,,BG Net Income
2024.0,40.0,DS,Revenue,,DS Revenue
2024.0,40.0,DS,Commisson,,DS Commisson
2024.0,40.0,DS,Earning,,DS Earning
2024.0,40.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,40.0,DS,Net Income,,DS Net Income
2024.0,40.0,Total,Net Income,,Total Net Income
2024.0,41.0,CB,Revenue,10085.97,CB Revenue
2024.0,41.0,CB,Commisson,4668.76,CB Commisson
2024.0,41.0,CB,Earning,3796.23,CB Earning
2024.0,41.0,CB,COGS + S&H,847.2,CB COGS + S&H
2024.0,41.0,CB,Net Income,2949.03,CB Net Income
2024.0,41.0,BG,Revenue,1406.64,BG Revenue
2024.0,41.0,BG,Commisson,435.35,BG Commisson
2024.0,41.0,BG,Earning,689.96,BG Earning
2024.0,41.0,BG,COGS + S&H,275.62,BG COGS + S&H
2024.0,41.0,BG,Net Income,414.34,BG Net Income
2024.0,41.0,DS,Revenue,234.0,DS Revenue
2024.0,41.0,DS,Commisson,139.43,DS Commisson
2024.0,41.0,DS,Earning,75.08,DS Earning
2024.0,41.0,DS,COGS + S&H,42.35,DS COGS + S&H
2024.0,41.0,DS,Net Income,32.73,DS Net Income
2024.0,41.0,Total,Net Income,3396.1,Total Net Income
2024.0,41.0,CB,Revenue,,CB Revenue
2024.0,41.0,CB,Commisson,,CB Commisson
2024.0,41.0,CB,Earning,,CB Earning
2024.0,41.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,41.0,CB,Net Income,,CB Net Income
2024.0,41.0,BG,Revenue,,BG Revenue
2024.0,41.0,BG,Commisson,,BG Commisson
2024.0,41.0,BG,Earning,,BG Earning
2024.0,41.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,41.0,BG,Net Income,,BG Net Income
2024.0,41.0,DS,Revenue,,DS Revenue
2024.0,41.0,DS,Commisson,,DS Commisson
2024.0,41.0,DS,Earning,,DS Earning
2024.0,41.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,41.0,DS,Net Income,,DS Net Income
2024.0,41.0,Total,Net Income,,Total Net Income
2024.0,42.0,CB,Revenue,12486.83,CB Revenue
2024.0,42.0,CB,Commisson,6736.13,CB Commisson
2024.0,42.0,CB,Earning,3902.26,CB Earning
2024.0,42.0,CB,COGS + S&H,943.65,CB COGS + S&H
2024.0,42.0,CB,Net Income,2958.61,CB Net Income
2024.0,42.0,BG,Revenue,932.76,BG Revenue
2024.0,42.0,BG,Commisson,330.22,BG Commisson
2024.0,42.0,BG,Earning,415.99,BG Earning
2024.0,42.0,BG,COGS + S&H,158.97,BG COGS + S&H
2024.0,42.0,BG,Net Income,257.02,BG Net Income
2024.0,42.0,DS,Revenue,839.68,DS Revenue
2024.0,42.0,DS,Commisson,277.7,DS Commisson
2024.0,42.0,DS,Earning,440.97,DS Earning
2024.0,42.0,DS,COGS + S&H,142.8,DS COGS + S&H
2024.0,42.0,DS,Net Income,298.17,DS Net Income
2024.0,42.0,Total,Net Income,3513.8,Total Net Income
2024.0,42.0,CB,Revenue,,CB Revenue
2024.0,42.0,CB,Commisson,,CB Commisson
2024.0,42.0,CB,Earning,,CB Earning
2024.0,42.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,42.0,CB,Net Income,,CB Net Income
2024.0,42.0,BG,Revenue,,BG Revenue
2024.0,42.0,BG,Commisson,,BG Commisson
2024.0,42.0,BG,Earning,,BG Earning
2024.0,42.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,42.0,BG,Net Income,,BG Net Income
2024.0,42.0,DS,Revenue,,DS Revenue
2024.0,42.0,DS,Commisson,,DS Commisson
2024.0,42.0,DS,Earning,,DS Earning
2024.0,42.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,42.0,DS,Net Income,,DS Net Income
2024.0,42.0,Total,Net Income,,Total Net Income
2024.0,43.0,CB,Revenue,12798.23,CB Revenue
2024.0,43.0,CB,Commisson,7243.88,CB Commisson
2024.0,43.0,CB,Earning,3643.53,CB Earning
2024.0,43.0,CB,COGS + S&H,854.1,CB COGS + S&H
2024.0,43.0,CB,Net Income,2789.43,CB Net Income
2024.0,43.0,BG,Revenue,0.0,BG Revenue
2024.0,43.0,BG,Commisson,0.0,BG Commisson
2024.0,43.0,BG,Earning,0.0,BG Earning
2024.0,43.0,BG,COGS + S&H,0.0,BG COGS + S&H
2024.0,43.0,BG,Net Income,0.0,BG Net Income
2024.0,43.0,DS,Revenue,2065.15,DS Revenue
2024.0,43.0,DS,Commisson,1104.33,DS Commisson
2024.0,43.0,DS,Earning,638.49,DS Earning
2024.0,43.0,DS,COGS + S&H,343.7,DS COGS + S&H
2024.0,43.0,DS,Net Income,294.79,DS Net Income
2024.0,43.0,Total,Net Income,3084.22,Total Net Income
2024.0,43.0,CB,Revenue,,CB Revenue
2024.0,43.0,CB,Commisson,,CB Commisson
2024.0,43.0,CB,Earning,,CB Earning
2024.0,43.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,43.0,CB,Net Income,,CB Net Income
2024.0,43.0,BG,Revenue,,BG Revenue
2024.0,43.0,BG,Commisson,,BG Commisson
2024.0,43.0,BG,Earning,,BG Earning
2024.0,43.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,43.0,BG,Net Income,,BG Net Income
2024.0,43.0,DS,Revenue,,DS Revenue
2024.0,43.0,DS,Commisson,,DS Commisson
2024.0,43.0,DS,Earning,,DS Earning
2024.0,43.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,43.0,DS,Net Income,,DS Net Income
2024.0,43.0,Total,Net Income,,Total Net Income
2024.0,44.0,CB,Revenue,21976.17,CB Revenue
2024.0,44.0,CB,Commisson,11859.56,CB Commisson
2024.0,44.0,CB,Earning,6656.56,CB Earning
2024.0,44.0,CB,COGS + S&H,1737.3,CB COGS + S&H
2024.0,44.0,CB,Net Income,4919.26,CB Net Income
2024.0,44.0,BG,Revenue,1156.99,BG Revenue
2024.0,44.0,BG,Commisson,384.29,BG Commisson
2024.0,44.0,BG,Earning,541.3,BG Earning
2024.0,44.0,BG,COGS + S&H,180.74,BG COGS + S&H
2024.0,44.0,BG,Net Income,360.56,BG Net Income
2024.0,44.0,DS,Revenue,1570.82,DS Revenue
2024.0,44.0,DS,Commisson,771.05,DS Commisson
2024.0,44.0,DS,Earning,623.83,DS Earning
2024.0,44.0,DS,COGS + S&H,282.85,DS COGS + S&H
2024.0,44.0,DS,Net Income,340.98,DS Net Income
2024.0,44.0,Total,Net Income,5620.8,Total Net Income
2024.0,44.0,CB,Revenue,,CB Revenue
2024.0,44.0,CB,Commisson,,CB Commisson
2024.0,44.0,CB,Earning,,CB Earning
2024.0,44.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,44.0,CB,Net Income,,CB Net Income
2024.0,44.0,BG,Revenue,,BG Revenue
2024.0,44.0,BG,Commisson,,BG Commisson
2024.0,44.0,BG,Earning,,BG Earning
2024.0,44.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,44.0,BG,Net Income,,BG Net Income
2024.0,44.0,DS,Revenue,,DS Revenue
2024.0,44.0,DS,Commisson,,DS Commisson
2024.0,44.0,DS,Earning,,DS Earning
2024.0,44.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,44.0,DS,Net Income,,DS Net Income
2024.0,44.0,Total,Net Income,,Total Net Income
2024.0,45.0,CB,Revenue,12501.9,CB Revenue
2024.0,45.0,CB,Commisson,7274.6,CB Commisson
2024.0,45.0,CB,Earning,3284.39,CB Earning
2024.0,45.0,CB,COGS + S&H,1454.85,CB COGS + S&H
2024.0,45.0,CB,Net Income,1829.54,CB Net Income
2024.0,45.0,BG,Revenue,1127.75,BG Revenue
2024.0,45.0,BG,Commisson,465.79,BG Commisson
2024.0,45.0,BG,Earning,436.41,BG Earning
2024.0,45.0,BG,COGS + S&H,190.75,BG COGS + S&H
2024.0,45.0,BG,Net Income,245.66,BG Net Income
2024.0,45.0,DS,Revenue,478.57,DS Revenue
2024.0,45.0,DS,Commisson,275.44,DS Commisson
2024.0,45.0,DS,Earning,167.74,DS Earning
2024.0,45.0,DS,COGS + S&H,127.05,DS COGS + S&H
2024.0,45.0,DS,Net Income,40.69,DS Net Income
2024.0,45.0,Total,Net Income,2115.89,Total Net Income
2024.0,45.0,CB,Revenue,,CB Revenue
2024.0,45.0,CB,Commisson,,CB Commisson
2024.0,45.0,CB,Earning,,CB Earning
2024.0,45.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,45.0,CB,Net Income,,CB Net Income
2024.0,45.0,BG,Revenue,,BG Revenue
2024.0,45.0,BG,Commisson,,BG Commisson
2024.0,45.0,BG,Earning,,BG Earning
2024.0,45.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,45.0,BG,Net Income,,BG Net Income
2024.0,45.0,DS,Revenue,,DS Revenue
2024.0,45.0,DS,Commisson,,DS Commisson
2024.0,45.0,DS,Earning,,DS Earning
2024.0,45.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,45.0,DS,Net Income,,DS Net Income
2024.0,45.0,Total,Net Income,,Total Net Income
2024.0,46.0,CB,Revenue,31075.35,CB Revenue
2024.0,46.0,CB,Commisson,17020.37,CB Commisson
2024.0,46.0,CB,Earning,9123.06,CB Earning
2024.0,46.0,CB,COGS + S&H,2303.25,CB COGS + S&H
2024.0,46.0,CB,Net Income,6819.81,CB Net Income
2024.0,46.0,BG,Revenue,1721.43,BG Revenue
2024.0,46.0,BG,Commisson,700.92,BG Commisson
2024.0,46.0,BG,Earning,676.22,BG Earning
2024.0,46.0,BG,COGS + S&H,281.08,BG COGS + S&H
2024.0,46.0,BG,Net Income,395.14,BG Net Income
2024.0,46.0,DS,Revenue,887.9,DS Revenue
2024.0,46.0,DS,Commisson,571.27,DS Commisson
2024.0,46.0,DS,Earning,184.57,DS Earning
2024.0,46.0,DS,COGS + S&H,201.6,DS COGS + S&H
2024.0,46.0,DS,Net Income,-17.03,DS Net Income
2024.0,46.0,Total,Net Income,7197.92,Total Net Income
2024.0,46.0,CB,Revenue,,CB Revenue
2024.0,46.0,CB,Commisson,,CB Commisson
2024.0,46.0,CB,Earning,,CB Earning
2024.0,46.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,46.0,CB,Net Income,,CB Net Income
2024.0,46.0,BG,Revenue,,BG Revenue
2024.0,46.0,BG,Commisson,,BG Commisson
2024.0,46.0,BG,Earning,,BG Earning
2024.0,46.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,46.0,BG,Net Income,,BG Net Income
2024.0,46.0,DS,Revenue,,DS Revenue
2024.0,46.0,DS,Commisson,,DS Commisson
2024.0,46.0,DS,Earning,,DS Earning
2024.0,46.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,46.0,DS,Net Income,,DS Net Income
2024.0,46.0,Total,Net Income,,Total Net Income
2024.0,47.0,CB,Revenue,26630.41,CB Revenue
2024.0,47.0,CB,Commisson,14718.87,CB Commisson
2024.0,47.0,CB,Earning,7772.15,CB Earning
2024.0,47.0,CB,COGS + S&H,2282.85,CB COGS + S&H
2024.0,47.0,CB,Net Income,5489.3,CB Net Income
2024.0,47.0,BG,Revenue,759.65,BG Revenue
2024.0,47.0,BG,Commisson,138.47,BG Commisson
2024.0,47.0,BG,Earning,469.25,BG Earning
2024.0,47.0,BG,COGS + S&H,174.3,BG COGS + S&H
2024.0,47.0,BG,Net Income,294.95,BG Net Income
2024.0,47.0,DS,Revenue,4773.68,DS Revenue
2024.0,47.0,DS,Commisson,2602.5,DS Commisson
2024.0,47.0,DS,Earning,1568.32,DS Earning
2024.0,47.0,DS,COGS + S&H,840.7,DS COGS + S&H
2024.0,47.0,DS,Net Income,727.62,DS Net Income
2024.0,47.0,Total,Net Income,6511.87,Total Net Income
2024.0,47.0,CB,Revenue,,CB Revenue
2024.0,47.0,CB,Commisson,,CB Commisson
2024.0,47.0,CB,Earning,,CB Earning
2024.0,47.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,47.0,CB,Net Income,,CB Net Income
2024.0,47.0,BG,Revenue,,BG Revenue
2024.0,47.0,BG,Commisson,,BG Commisson
2024.0,47.0,BG,Earning,,BG Earning
2024.0,47.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,47.0,BG,Net Income,,BG Net Income
2024.0,47.0,DS,Revenue,,DS Revenue
2024.0,47.0,DS,Commisson,,DS Commisson
2024.0,47.0,DS,Earning,,DS Earning
2024.0,47.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,47.0,DS,Net Income,,DS Net Income
2024.0,47.0,Total,Net Income,,Total Net Income
2024.0,48.0,CB,Revenue,18641.11,CB Revenue
2024.0,48.0,CB,Commisson,10574.18,CB Commisson
2024.0,48.0,CB,Earning,5300.34,CB Earning
2024.0,48.0,CB,COGS + S&H,1163.7,CB COGS + S&H
2024.0,48.0,CB,Net Income,4136.64,CB Net Income
2024.0,48.0,BG,Revenue,350.52,BG Revenue
2024.0,48.0,BG,Commisson,135.37,BG Commisson
2024.0,48.0,BG,Earning,145.05,BG Earning
2024.0,48.0,BG,COGS + S&H,60.25,BG COGS + S&H
2024.0,48.0,BG,Net Income,84.8,BG Net Income
2024.0,48.0,DS,Revenue,5100.05,DS Revenue
2024.0,48.0,DS,Commisson,2492.46,DS Commisson
2024.0,48.0,DS,Earning,2025.51,DS Earning
2024.0,48.0,DS,COGS + S&H,1003.55,DS COGS + S&H
2024.0,48.0,DS,Net Income,1021.96,DS Net Income
2024.0,48.0,Total,Net Income,5243.4,Total Net Income
2024.0,48.0,CB,Revenue,,CB Revenue
2024.0,48.0,CB,Commisson,,CB Commisson
2024.0,48.0,CB,Earning,,CB Earning
2024.0,48.0,CB,COGS + S&H,,CB COGS + S&H
